MSPt-12,MSPt-11,MSPt-10,MSPt-9,MSPt-8,MSPt-7,MSPt-6,MSPt-5,MSPt-4,MSPt-3,MSPt-2,MSPt-1,MSPt,MSPt+1
125.8337,184.8269538,134.7605,196.1599,238.0103,174.910556,131.3959,131.7852,169.2970175,136.5591,199.8608,228.0151,166.5876436,185.4485745
184.8269538,134.7605,196.1599,238.0103,174.910556,131.3959,131.7852,169.2970175,136.5591,199.8608,228.0151,166.5876436,185.4485745,135.8973
134.7605,196.1599,238.0103,174.910556,131.3959,131.7852,169.2970175,136.5591,199.8608,228.0151,166.5876436,185.4485745,135.8973,165.9367713
196.1599,238.0103,174.910556,131.3959,131.7852,169.2970175,136.5591,199.8608,228.0151,166.5876436,185.4485745,135.8973,165.9367713,142.3936
238.0103,174.910556,131.3959,131.7852,169.2970175,136.5591,199.8608,228.0151,166.5876436,185.4485745,135.8973,165.9367713,142.3936,202.4882
174.910556,131.3959,131.7852,169.2970175,136.5591,199.8608,228.0151,166.5876436,185.4485745,135.8973,165.9367713,142.3936,202.4882,229.5073
131.3959,131.7852,169.2970175,136.5591,199.8608,228.0151,166.5876436,185.4485745,135.8973,165.9367713,142.3936,202.4882,229.5073,159.1449338
131.7852,169.2970175,136.5591,199.8608,228.0151,166.5876436,185.4485745,135.8973,165.9367713,142.3936,202.4882,229.5073,159.1449338,122.762
169.2970175,136.5591,199.8608,228.0151,166.5876436,185.4485745,135.8973,165.9367713,142.3936,202.4882,229.5073,159.1449338,122.762,144.0757
136.5591,199.8608,228.0151,166.5876436,185.4485745,135.8973,165.9367713,142.3936,202.4882,229.5073,159.1449338,122.762,144.0757,371.108
199.8608,228.0151,166.5876436,185.4485745,135.8973,165.9367713,142.3936,202.4882,229.5073,159.1449338,122.762,144.0757,371.108,145.631
228.0151,166.5876436,185.4485745,135.8973,165.9367713,142.3936,202.4882,229.5073,159.1449338,122.762,144.0757,371.108,145.631,203.9645
166.5876436,185.4485745,135.8973,165.9367713,142.3936,202.4882,229.5073,159.1449338,122.762,144.0757,371.108,145.631,203.9645,237.9261
185.4485745,135.8973,165.9367713,142.3936,202.4882,229.5073,159.1449338,122.762,144.0757,371.108,145.631,203.9645,237.9261,228.1006
135.8973,165.9367713,142.3936,202.4882,229.5073,159.1449338,122.762,144.0757,371.108,145.631,203.9645,237.9261,228.1006,125.6703
165.9367713,142.3936,202.4882,229.5073,159.1449338,122.762,144.0757,371.108,145.631,203.9645,237.9261,228.1006,125.6703,146.4587
142.3936,202.4882,229.5073,159.1449338,122.762,144.0757,371.108,145.631,203.9645,237.9261,228.1006,125.6703,146.4587,165.8976321
202.4882,229.5073,159.1449338,122.762,144.0757,371.108,145.631,203.9645,237.9261,228.1006,125.6703,146.4587,165.8976321,147.5904
229.5073,159.1449338,122.762,144.0757,371.108,145.631,203.9645,237.9261,228.1006,125.6703,146.4587,165.8976321,147.5904,198.2962
159.1449338,122.762,144.0757,371.108,145.631,203.9645,237.9261,228.1006,125.6703,146.4587,165.8976321,147.5904,198.2962,255.8197
122.762,144.0757,371.108,145.631,203.9645,237.9261,228.1006,125.6703,146.4587,165.8976321,147.5904,198.2962,255.8197,242.0952189
144.0757,371.108,145.631,203.9645,237.9261,228.1006,125.6703,146.4587,165.8976321,147.5904,198.2962,255.8197,242.0952189,121.3384
371.108,145.631,203.9645,237.9261,228.1006,125.6703,146.4587,165.8976321,147.5904,198.2962,255.8197,242.0952189,121.3384,143.8046
145.631,203.9645,237.9261,228.1006,125.6703,146.4587,165.8976321,147.5904,198.2962,255.8197,242.0952189,121.3384,143.8046,157.8324379
203.9645,237.9261,228.1006,125.6703,146.4587,165.8976321,147.5904,198.2962,255.8197,242.0952189,121.3384,143.8046,157.8324379,145.862
237.9261,228.1006,125.6703,146.4587,165.8976321,147.5904,198.2962,255.8197,242.0952189,121.3384,143.8046,157.8324379,145.862,193.3602
228.1006,125.6703,146.4587,165.8976321,147.5904,198.2962,255.8197,242.0952189,121.3384,143.8046,157.8324379,145.862,193.3602,264.1951
125.6703,146.4587,165.8976321,147.5904,198.2962,255.8197,242.0952189,121.3384,143.8046,157.8324379,145.862,193.3602,264.1951,238.6808179
146.4587,165.8976321,147.5904,198.2962,255.8197,242.0952189,121.3384,143.8046,157.8324379,145.862,193.3602,264.1951,238.6808179,205.5225115
165.8976321,147.5904,198.2962,255.8197,242.0952189,121.3384,143.8046,157.8324379,145.862,193.3602,264.1951,238.6808179,205.5225115,140.1627
147.5904,198.2962,255.8197,242.0952189,121.3384,143.8046,157.8324379,145.862,193.3602,264.1951,238.6808179,205.5225115,140.1627,251.4460146
198.2962,255.8197,242.0952189,121.3384,143.8046,157.8324379,145.862,193.3602,264.1951,238.6808179,205.5225115,140.1627,251.4460146,144.6482
255.8197,242.0952189,121.3384,143.8046,157.8324379,145.862,193.3602,264.1951,238.6808179,205.5225115,140.1627,251.4460146,144.6482,192.0357
242.0952189,121.3384,143.8046,157.8324379,145.862,193.3602,264.1951,238.6808179,205.5225115,140.1627,251.4460146,144.6482,192.0357,263.5488
121.3384,143.8046,157.8324379,145.862,193.3602,264.1951,238.6808179,205.5225115,140.1627,251.4460146,144.6482,192.0357,263.5488,111.5509176
143.8046,157.8324379,145.862,193.3602,264.1951,238.6808179,205.5225115,140.1627,251.4460146,144.6482,192.0357,263.5488,111.5509176,126.3004
157.8324379,145.862,193.3602,264.1951,238.6808179,205.5225115,140.1627,251.4460146,144.6482,192.0357,263.5488,111.5509176,126.3004,139.1157
145.862,193.3602,264.1951,238.6808179,205.5225115,140.1627,251.4460146,144.6482,192.0357,263.5488,111.5509176,126.3004,139.1157,437.6108
193.3602,264.1951,238.6808179,205.5225115,140.1627,251.4460146,144.6482,192.0357,263.5488,111.5509176,126.3004,139.1157,437.6108,142.5131
264.1951,238.6808179,205.5225115,140.1627,251.4460146,144.6482,192.0357,263.5488,111.5509176,126.3004,139.1157,437.6108,142.5131,192.9617
238.6808179,205.5225115,140.1627,251.4460146,144.6482,192.0357,263.5488,111.5509176,126.3004,139.1157,437.6108,142.5131,192.9617,253.5906
205.5225115,140.1627,251.4460146,144.6482,192.0357,263.5488,111.5509176,126.3004,139.1157,437.6108,142.5131,192.9617,253.5906,227.3141664
140.1627,251.4460146,144.6482,192.0357,263.5488,111.5509176,126.3004,139.1157,437.6108,142.5131,192.9617,253.5906,227.3141664,204.897335
251.4460146,144.6482,192.0357,263.5488,111.5509176,126.3004,139.1157,437.6108,142.5131,192.9617,253.5906,227.3141664,204.897335,135.0148
144.6482,192.0357,263.5488,111.5509176,126.3004,139.1157,437.6108,142.5131,192.9617,253.5906,227.3141664,204.897335,135.0148,237.3105779
192.0357,263.5488,111.5509176,126.3004,139.1157,437.6108,142.5131,192.9617,253.5906,227.3141664,204.897335,135.0148,237.3105779,140.8015
263.5488,111.5509176,126.3004,139.1157,437.6108,142.5131,192.9617,253.5906,227.3141664,204.897335,135.0148,237.3105779,140.8015,193.3156
111.5509176,126.3004,139.1157,437.6108,142.5131,192.9617,253.5906,227.3141664,204.897335,135.0148,237.3105779,140.8015,193.3156,239.2736
126.3004,139.1157,437.6108,142.5131,192.9617,253.5906,227.3141664,204.897335,135.0148,237.3105779,140.8015,193.3156,239.2736,141.5127456
139.1157,437.6108,142.5131,192.9617,253.5906,227.3141664,204.897335,135.0148,237.3105779,140.8015,193.3156,239.2736,141.5127456,128.2689
437.6108,142.5131,192.9617,253.5906,227.3141664,204.897335,135.0148,237.3105779,140.8015,193.3156,239.2736,141.5127456,128.2689,134.9392
142.5131,192.9617,253.5906,227.3141664,204.897335,135.0148,237.3105779,140.8015,193.3156,239.2736,141.5127456,128.2689,134.9392,448.7503
192.9617,253.5906,227.3141664,204.897335,135.0148,237.3105779,140.8015,193.3156,239.2736,141.5127456,128.2689,134.9392,448.7503,139.793
253.5906,227.3141664,204.897335,135.0148,237.3105779,140.8015,193.3156,239.2736,141.5127456,128.2689,134.9392,448.7503,139.793,191.7031
227.3141664,204.897335,135.0148,237.3105779,140.8015,193.3156,239.2736,141.5127456,128.2689,134.9392,448.7503,139.793,191.7031,255.0438
204.897335,135.0148,237.3105779,140.8015,193.3156,239.2736,141.5127456,128.2689,134.9392,448.7503,139.793,191.7031,255.0438,198.9942722
135.0148,237.3105779,140.8015,193.3156,239.2736,141.5127456,128.2689,134.9392,448.7503,139.793,191.7031,255.0438,198.9942722,136.8652872
237.3105779,140.8015,193.3156,239.2736,141.5127456,128.2689,134.9392,448.7503,139.793,191.7031,255.0438,198.9942722,136.8652872,137.4576
140.8015,193.3156,239.2736,141.5127456,128.2689,134.9392,448.7503,139.793,191.7031,255.0438,198.9942722,136.8652872,137.4576,140.3687505
193.3156,239.2736,141.5127456,128.2689,134.9392,448.7503,139.793,191.7031,255.0438,198.9942722,136.8652872,137.4576,140.3687505,134.9073
239.2736,141.5127456,128.2689,134.9392,448.7503,139.793,191.7031,255.0438,198.9942722,136.8652872,137.4576,140.3687505,134.9073,187.8926
141.5127456,128.2689,134.9392,448.7503,139.793,191.7031,255.0438,198.9942722,136.8652872,137.4576,140.3687505,134.9073,187.8926,255.8
128.2689,134.9392,448.7503,139.793,191.7031,255.0438,198.9942722,136.8652872,137.4576,140.3687505,134.9073,187.8926,255.8,96.23095429
134.9392,448.7503,139.793,191.7031,255.0438,198.9942722,136.8652872,137.4576,140.3687505,134.9073,187.8926,255.8,96.23095429,106.2708
448.7503,139.793,191.7031,255.0438,198.9942722,136.8652872,137.4576,140.3687505,134.9073,187.8926,255.8,96.23095429,106.2708,131.1405
139.793,191.7031,255.0438,198.9942722,136.8652872,137.4576,140.3687505,134.9073,187.8926,255.8,96.23095429,106.2708,131.1405,121.8826954
191.7031,255.0438,198.9942722,136.8652872,137.4576,140.3687505,134.9073,187.8926,255.8,96.23095429,106.2708,131.1405,121.8826954,133.2657
255.0438,198.9942722,136.8652872,137.4576,140.3687505,134.9073,187.8926,255.8,96.23095429,106.2708,131.1405,121.8826954,133.2657,188.1125
198.9942722,136.8652872,137.4576,140.3687505,134.9073,187.8926,255.8,96.23095429,106.2708,131.1405,121.8826954,133.2657,188.1125,240.1123
136.8652872,137.4576,140.3687505,134.9073,187.8926,255.8,96.23095429,106.2708,131.1405,121.8826954,133.2657,188.1125,240.1123,226.3717013
137.4576,140.3687505,134.9073,187.8926,255.8,96.23095429,106.2708,131.1405,121.8826954,133.2657,188.1125,240.1123,226.3717013,239.9582404
140.3687505,134.9073,187.8926,255.8,96.23095429,106.2708,131.1405,121.8826954,133.2657,188.1125,240.1123,226.3717013,239.9582404,131.7687
134.9073,187.8926,255.8,96.23095429,106.2708,131.1405,121.8826954,133.2657,188.1125,240.1123,226.3717013,239.9582404,131.7687,169.968898
187.8926,255.8,96.23095429,106.2708,131.1405,121.8826954,133.2657,188.1125,240.1123,226.3717013,239.9582404,131.7687,169.968898,132.8144
255.8,96.23095429,106.2708,131.1405,121.8826954,133.2657,188.1125,240.1123,226.3717013,239.9582404,131.7687,169.968898,132.8144,193.7744
96.23095429,106.2708,131.1405,121.8826954,133.2657,188.1125,240.1123,226.3717013,239.9582404,131.7687,169.968898,132.8144,193.7744,226.6126
106.2708,131.1405,121.8826954,133.2657,188.1125,240.1123,226.3717013,239.9582404,131.7687,169.968898,132.8144,193.7744,226.6126,167.1788442
131.1405,121.8826954,133.2657,188.1125,240.1123,226.3717013,239.9582404,131.7687,169.968898,132.8144,193.7744,226.6126,167.1788442,108.7388
121.8826954,133.2657,188.1125,240.1123,226.3717013,239.9582404,131.7687,169.968898,132.8144,193.7744,226.6126,167.1788442,108.7388,136.0883
133.2657,188.1125,240.1123,226.3717013,239.9582404,131.7687,169.968898,132.8144,193.7744,226.6126,167.1788442,108.7388,136.0883,188.1886633
188.1125,240.1123,226.3717013,239.9582404,131.7687,169.968898,132.8144,193.7744,226.6126,167.1788442,108.7388,136.0883,188.1886633,136.892
240.1123,226.3717013,239.9582404,131.7687,169.968898,132.8144,193.7744,226.6126,167.1788442,108.7388,136.0883,188.1886633,136.892,191.7437
226.3717013,239.9582404,131.7687,169.968898,132.8144,193.7744,226.6126,167.1788442,108.7388,136.0883,188.1886633,136.892,191.7437,243.5827
239.9582404,131.7687,169.968898,132.8144,193.7744,226.6126,167.1788442,108.7388,136.0883,188.1886633,136.892,191.7437,243.5827,231.9919092
131.7687,169.968898,132.8144,193.7744,226.6126,167.1788442,108.7388,136.0883,188.1886633,136.892,191.7437,243.5827,231.9919092,104.7059
169.968898,132.8144,193.7744,226.6126,167.1788442,108.7388,136.0883,188.1886633,136.892,191.7437,243.5827,231.9919092,104.7059,143.4879
132.8144,193.7744,226.6126,167.1788442,108.7388,136.0883,188.1886633,136.892,191.7437,243.5827,231.9919092,104.7059,143.4879,165.7967275
193.7744,226.6126,167.1788442,108.7388,136.0883,188.1886633,136.892,191.7437,243.5827,231.9919092,104.7059,143.4879,165.7967275,141.5338
226.6126,167.1788442,108.7388,136.0883,188.1886633,136.892,191.7437,243.5827,231.9919092,104.7059,143.4879,165.7967275,141.5338,175.2249
167.1788442,108.7388,136.0883,188.1886633,136.892,191.7437,243.5827,231.9919092,104.7059,143.4879,165.7967275,141.5338,175.2249,139.8495875
108.7388,136.0883,188.1886633,136.892,191.7437,243.5827,231.9919092,104.7059,143.4879,165.7967275,141.5338,175.2249,139.8495875,139.4135224
136.0883,188.1886633,136.892,191.7437,243.5827,231.9919092,104.7059,143.4879,165.7967275,141.5338,175.2249,139.8495875,139.4135224,155.1258729
188.1886633,136.892,191.7437,243.5827,231.9919092,104.7059,143.4879,165.7967275,141.5338,175.2249,139.8495875,139.4135224,155.1258729,143.8138
136.892,191.7437,243.5827,231.9919092,104.7059,143.4879,165.7967275,141.5338,175.2249,139.8495875,139.4135224,155.1258729,143.8138,165.3902151
191.7437,243.5827,231.9919092,104.7059,143.4879,165.7967275,141.5338,175.2249,139.8495875,139.4135224,155.1258729,143.8138,165.3902151,134.7486
243.5827,231.9919092,104.7059,143.4879,165.7967275,141.5338,175.2249,139.8495875,139.4135224,155.1258729,143.8138,165.3902151,134.7486,161.6474
231.9919092,104.7059,143.4879,165.7967275,141.5338,175.2249,139.8495875,139.4135224,155.1258729,143.8138,165.3902151,134.7486,161.6474,136.44373
104.7059,143.4879,165.7967275,141.5338,175.2249,139.8495875,139.4135224,155.1258729,143.8138,165.3902151,134.7486,161.6474,136.44373,152.3280104
143.4879,165.7967275,141.5338,175.2249,139.8495875,139.4135224,155.1258729,143.8138,165.3902151,134.7486,161.6474,136.44373,152.3280104,161.2351157
165.7967275,141.5338,175.2249,139.8495875,139.4135224,155.1258729,143.8138,165.3902151,134.7486,161.6474,136.44373,152.3280104,161.2351157,146.6444
141.5338,175.2249,139.8495875,139.4135224,155.1258729,143.8138,165.3902151,134.7486,161.6474,136.44373,152.3280104,161.2351157,146.6444,153.5678377
175.2249,139.8495875,139.4135224,155.1258729,143.8138,165.3902151,134.7486,161.6474,136.44373,152.3280104,161.2351157,146.6444,153.5678377,129.9931
139.8495875,139.4135224,155.1258729,143.8138,165.3902151,134.7486,161.6474,136.44373,152.3280104,161.2351157,146.6444,153.5678377,129.9931,
