DT,MLP,MPC,SFL,SFG,IV,DV,TNV,BSI,PTR,MHI,MSP
2015-12-18,160.6358387,6.396588486,13.24959993,87.03541462,60.49,28.81,3.5222,3.754513663,11.28,0.490405117,128.2689
2015-12-20,138.3608815,3.63175112,16.31,83.69,64.6,22.61,4.0136,4.036605293,10.75,3.176972281,134.9392
2015-12-25,599.7474747,4.677869801,15.71894072,85.2488726,70.8,25,3.4227,4.480151229,19.01,7.292110874,448.7503
2015-12-28,146.9948849,3.571428571,21.77,78.23,62.63,24.55,4.4421,5.236294896,12.44,1.663113006,139.793
2016-01-05,228.8554441,3.109617231,11.85,88.15,81.78,10.67,4.719,0.680529301,14.56,8.933901919,191.7031
2016-01-10,278.2766236,3.705075954,14.99719785,85.98004136,46.47,40.51,3.8252,2.854442344,16.68,3.304904051,255.0438
2016-01-15,132.2024152,6.200972109,21.61615186,88.03327573,49.66,37.3,3.6436,6.29489603,10.27,8.376770891,198.9942722
2016-01-18,162.1857309,5.031055901,16.44177031,83.85711662,60.2,28.84,3.5709,5.520552982,11.52,0.490405117,136.8652872
2016-01-20,137.5752365,3.573981415,19.37,80.63,66.73,20.7,4.0742,2.326338775,10.72,3.176972281,137.4576
2016-01-25,589.3621961,5.300485388,20.29972382,80.22706408,68.85,26.19,3.4721,4.480151229,14.2,7.292110874,140.3687505
2016-01-28,147.285798,3.334444815,21.9,78.1,65.26,22.68,4.5018,5.236294896,12.46,1.663113006,134.9073
2016-02-05,233.6074572,3.077633318,12.28,87.72,80.06,11.9,4.7519,0.680529301,14.62,8.933901919,187.8926
2016-02-10,279.6901893,3.450655625,14.33059167,79.95373376,54.96,32.74,3.848,2.854442344,16.58,3.304904051,255.8
2016-02-15,131.9802625,5.022291421,17.52392262,81.48445054,54.98,32.74,3.6936,6.29489603,10.23,4.532381281,96.23095429
2016-02-18,161.4059971,6.25,16.49733725,83.55734932,58.59,30.48,3.6041,2.781190704,11.26,0.490405117,106.2708
2016-02-20,138.7896825,3.225811655,17.2,82.8,70.02,18.21,4.1188,0.824197489,10.8,3.176972281,131.1405
2016-02-25,589.3621961,4.499515629,19.88511884,79.93837998,64.52,30.48,3.3734,4.480151229,14.79,7.292110874,121.8826954
2016-02-28,148.0480971,3.571938848,20.71,79.29,73.22,17.36,4.5914,5.236294896,12.49,1.663113006,133.2657
2016-03-05,241.893039,3.100775194,11.42,88.58,77.32,13.76,4.7976,0.680529301,14.5,8.933901919,188.1125
2016-03-10,283.090334,3.618817853,11.78968482,83.60086602,58.09,30.22,3.9099,2.854442344,16.19,3.304904051,240.1123
2016-03-15,136.0677765,4.764173416,22.90304577,77.19300729,60.4,28.52,3.7072,6.29489603,10.1,5.24861129,226.3717013
2016-03-18,161.2741697,5.517241379,19.84799743,80.42890691,54.45,34.36,3.6616,2.198704513,10.95,0.490405117,239.9582404
2016-03-20,141.2530497,3.009708738,18.73,81.27,62.82,23.19,4.1851,5.872112589,10.71,3.176972281,131.7687
2016-03-25,599.3670329,3.758116715,20.24776808,79.82609055,60.66,34.24,3.2746,4.480151229,15.53,7.292110874,169.968898
2016-03-28,151.1699507,3.4074419,25,75,67.93,20.99,4.6778,5.236294896,12.23,1.663113006,132.8144
2016-04-05,245.723889,3.125488358,10.85,89.15,77.28,13.77,4.848,0.680529301,14.37,8.933901919,193.7744
2016-04-10,284.0909091,3.30065605,12.33440782,82.91049516,57.41,30.63,4.0593,2.854442344,15.87,3.304904051,226.6126
2016-04-15,134.0131911,4.597680235,15.83249356,88.85153643,54.38,33.49,3.7664,6.29489603,9.91,0.874163186,167.1788442
2016-04-18,162.3006834,5.848559802,18.1447344,84.95091385,48.23,39.72,3.7502,4.866890589,11.26,0.490405117,108.7388
2016-04-20,143.8106796,3.334444815,18.61,81.39,57.11,27.57,4.2329,3.058530159,10.52,3.176972281,136.0883
2016-04-25,581.1700891,3.358842386,15.83580543,88.97169518,57.01,36.95,3.3405,4.480151229,15.81,7.292110874,188.1886633
2016-04-28,153.5999861,3.334444815,18.73,81.27,68.95,20.17,4.7383,5.236294896,12.1,1.663113006,136.892
2016-05-05,248.2445639,3.184509522,10.32,89.68,85.14,8.06,4.897,0.680529301,14.37,8.933901919,191.7437
2016-05-10,285.0241546,3.334444815,16.0023038,80.91351384,67.77,20.98,4.1013,2.854442344,15.31,3.304904051,243.5827
2016-05-15,139.3020639,3.816793893,18.10197011,84.45580088,43.48,42.09,3.8437,6.29489603,9.44,2.620312176,231.9919092
2016-05-18,164.0707071,4.819277108,17.06468942,82.05384116,41.58,43.79,3.8078,1.755501498,11.12,0.490405117,104.7059
2016-05-20,145.9057606,3.115220281,17.66,82.34,57.09,25.43,4.2916,4.957491771,10.35,3.176972281,143.4879
2016-05-25,633.3333333,4.464637524,16.14308393,81.4864782,57.28,36.07,3.3816,4.480151229,16.16,7.292110874,165.7967275
2016-05-28,155.63655,3.244997296,21.12,78.88,71.51,16.67,4.7807,5.236294896,11.89,1.663113006,141.5338
2016-06-05,249.1874323,3.125488358,8.68,91.32,85.89,7.52,4.8926,0.680529301,14.34,8.933901919,175.2249
2016-06-10,286.259542,3.533568905,19.05831534,88.2581517,70.34,18.87,4.1013,2.854442344,15.06,3.304904051,139.8495875
2016-06-15,140.5235095,3.968253968,10.87351661,80.86760549,47.34,39.14,3.8801,6.29489603,9.38,2.115486792,139.4135224
2016-06-18,163.5674931,5.020161598,15.34987765,89.95953359,42.64,42.42,3.8078,0.985133909,11.16,0.490405117,155.1258729
2016-06-20,145.715504,3.032140691,13.83,86.17,57.51,25.1,4.2929,2.499989375,10.34,3.176972281,143.8138
2016-06-25,657.498999,4.162980562,9.662754138,82.90503024,58.1,36.07,3.3898,4.480151229,16.53,7.292110874,165.3902151
2016-06-28,156.2769465,3.175611305,19.36,80.64,76.67,13.02,4.8465,5.236294896,11.89,1.663113006,134.7486
2016-07-05,247.3608693,3.077396523,8.22,91.78,83.95,9.03,4.7535,0.680529301,14.33,8.933901919,161.6474
2016-07-10,287.2477184,3.64453558,17.94435408,88.8312675,69.57,19.13,4.0472,2.854442344,15,3.304904051,136.44373
2016-07-15,141.340227,4.159460394,12.13221421,82.17328503,49.1,37.21,3.7937,6.29489603,9.29,3.435447877,152.3280104
2016-07-18,161.6467769,5.291005291,13.8432907,82.16387674,44.79,39.72,3.7768,5.814048071,10.81,0.490405117,161.2351157
2016-07-20,145.1254796,3.334444815,14.32,85.68,57.41,25.32,4.2183,6.248430112,10.34,3.176972281,146.6444
2016-07-25,656.1472715,4.291442694,17.19837996,81.38951504,59.43,33.88,3.2253,4.480151229,16.76,7.292110874,153.5678377
2016-07-28,156.128921,3.126954346,19.56,80.44,77.81,12.2,4.7885,5.236294896,11.93,1.663113006,129.9931
