MLPt-8,MLPt-7,MLPt-6,MLPt-5,MLPt-4,MLPt-3,MLPt-2,MLPt-1,MPCt-8,MPCt-7,MPCt-6,MPCt-5,MPCt-4,MPCt-3,MPCt-2,MPCt-1,SFLt-8,SFLt-7,SFLt-6,SFLt-5,SFLt-4,SFLt-3,SFLt-2,SFLt-1,SFGt-8,SFGt-7,SFGt-6,SFGt-5,SFGt-4,SFGt-3,SFGt-2,SFGt-1,IVt-8,IVt-7,IVt-6,IVt-5,IVt-4,IVt-3,IVt-2,IVt-1,DVt-8,DVt-7,DVt-6,DVt-5,DVt-4,DVt-3,DVt-2,DVt-1,TNVt-8,TNVt-7,TNVt-6,TNVt-5,TNVt-4,TNVt-3,TNVt-2,TNVt-1,BSIt-8,BSIt-7,BSIt-6,BSIt-5,BSIt-4,BSIt-3,BSIt-2,BSIt-1,PTRt-8,PTRt-7,PTRt-6,PTRt-5,PTRt-4,PTRt-3,PTRt-2,PTRt-1,MHIt-8,MHIt-7,MHIt-6,MHIt-5,MHIt-4,MHIt-3,MHIt-2,MHIt-1,MSPt-8,MSPt-7,MSPt-6,MSPt-5,MSPt-4,MSPt-3,MSPt-2,MSPt-1,MSPt,MSPt+1
142.1871423,493.0931961,145.8348276,214.4298389,269.6560367,137.5676022,164.9547175,141.4027149,3.204272363,4.009814666,3.484998426,3.196176905,3.584229391,4.366812227,5.439189189,3.053013289,17.96,19.42288598,37.05,22.32,23.95223621,24.70123521,34.72263594,22.99,82.04,70.49707672,62.95,77.68,76.71288332,75.66394907,74.04763957,77.01,54.71,39.82,75.03,89.19,68.79,46.91,41.21,60.6,28.46,50.92,15.56,6.33,19.17,38.27,45.53,24.57,5.3806,6.122560793,6.136,6.6962,6.8047,6.279991791,5.6336,5.4163,0.721914929,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,5.742982624,3.656105809,11.75,14.25,12.22,14.35,16.32,10.12,11.58,11.92,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,1.762679269,0.490405117,3.176972281,141.9287,181.6947659,151.8804,225.5027,227.9447,167.8771494,136.8085,139.401,220.4829667,148.7966
493.0931961,145.8348276,214.4298389,269.6560367,137.5676022,164.9547175,141.4027149,493.3333333,4.009814666,3.484998426,3.196176905,3.584229391,4.366812227,5.439189189,3.053013289,4.472764957,19.42288598,37.05,22.32,23.95223621,24.70123521,34.72263594,22.99,34.02133939,70.49707672,62.95,77.68,76.71288332,75.66394907,74.04763957,77.01,75.95882282,39.82,75.03,89.19,68.79,46.91,41.21,60.6,37.43,50.92,15.56,6.33,19.17,38.27,45.53,24.57,52.57,6.122560793,6.136,6.6962,6.8047,6.279991791,5.6336,5.4163,6.687509589,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,5.742982624,3.656105809,4.480151229,14.25,12.22,14.35,16.32,10.12,11.58,11.92,14.89,7.292110874,1.663113006,8.933901919,3.304904051,1.762679269,0.490405117,3.176972281,7.292110874,181.6947659,151.8804,225.5027,227.9447,167.8771494,136.8085,139.401,220.4829667,148.7966,221.8626
145.8348276,214.4298389,269.6560367,137.5676022,164.9547175,141.4027149,493.3333333,146.0063898,3.484998426,3.196176905,3.584229391,4.366812227,5.439189189,3.053013289,4.472764957,3.379213527,37.05,22.32,23.95223621,24.70123521,34.72263594,22.99,34.02133939,35.08,62.95,77.68,76.71288332,75.66394907,74.04763957,77.01,75.95882282,64.92,75.03,89.19,68.79,46.91,41.21,60.6,37.43,75.75,15.56,6.33,19.17,38.27,45.53,24.57,52.57,15.0,6.136,6.6962,6.8047,6.279991791,5.6336,5.4163,6.687509589,6.1857,5.236294896,0.680529301,2.854442344,6.29489603,5.742982624,3.656105809,4.480151229,5.236294896,12.22,14.35,16.32,10.12,11.58,11.92,14.89,12.08,1.663113006,8.933901919,3.304904051,1.762679269,0.490405117,3.176972281,7.292110874,1.663113006,151.8804,225.5027,227.9447,167.8771494,136.8085,139.401,220.4829667,148.7966,221.8626,227.9463
214.4298389,269.6560367,137.5676022,164.9547175,141.4027149,493.3333333,146.0063898,215.0297619,3.196176905,3.584229391,4.366812227,5.439189189,3.053013289,4.472764957,3.379213527,3.13528774,22.32,23.95223621,24.70123521,34.72263594,22.99,34.02133939,35.08,21.47,77.68,76.71288332,75.66394907,74.04763957,77.01,75.95882282,64.92,78.53,89.19,68.79,46.91,41.21,60.6,37.43,75.75,90.14,6.33,19.17,38.27,45.53,24.57,52.57,15.0,5.79,6.6962,6.8047,6.279991791,5.6336,5.4163,6.687509589,6.1857,6.8177,0.680529301,2.854442344,6.29489603,5.742982624,3.656105809,4.480151229,5.236294896,0.680529301,14.35,16.32,10.12,11.58,11.92,14.89,12.08,14.45,8.933901919,3.304904051,1.762679269,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,225.5027,227.9447,167.8771494,136.8085,139.401,220.4829667,148.7966,221.8626,227.9463,118.2905
269.6560367,137.5676022,164.9547175,141.4027149,493.3333333,146.0063898,215.0297619,269.0104167,3.584229391,4.366812227,5.439189189,3.053013289,4.472764957,3.379213527,3.13528774,3.717472119,23.95223621,24.70123521,34.72263594,22.99,34.02133939,35.08,21.47,27.36549586,76.71288332,75.66394907,74.04763957,77.01,75.95882282,64.92,78.53,69.79140115,68.79,46.91,41.21,60.6,37.43,75.75,90.14,73.69,19.17,38.27,45.53,24.57,52.57,15.0,5.79,15.98,6.8047,6.279991791,5.6336,5.4163,6.687509589,6.1857,6.8177,6.8934,2.854442344,6.29489603,5.742982624,3.656105809,4.480151229,5.236294896,0.680529301,2.854442344,16.32,10.12,11.58,11.92,14.89,12.08,14.45,17.27,3.304904051,1.762679269,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,227.9447,167.8771494,136.8085,139.401,220.4829667,148.7966,221.8626,227.9463,118.2905,137.4789
137.5676022,164.9547175,141.4027149,493.3333333,146.0063898,215.0297619,269.0104167,134.9798747,4.366812227,5.439189189,3.053013289,4.472764957,3.379213527,3.13528774,3.717472119,4.004008016,24.70123521,34.72263594,22.99,34.02133939,35.08,21.47,27.36549586,26.91128696,75.66394907,74.04763957,77.01,75.95882282,64.92,78.53,69.79140115,79.82124341,46.91,41.21,60.6,37.43,75.75,90.14,73.69,52.4,38.27,45.53,24.57,52.57,15.0,5.79,15.98,33.4,6.279991791,5.6336,5.4163,6.687509589,6.1857,6.8177,6.8934,5.2562,6.29489603,5.742982624,3.656105809,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,10.12,11.58,11.92,14.89,12.08,14.45,17.27,10.25,1.762679269,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,5.187844371,167.8771494,136.8085,139.401,220.4829667,148.7966,221.8626,227.9463,118.2905,137.4789,137.6904
164.9547175,141.4027149,493.3333333,146.0063898,215.0297619,269.0104167,134.9798747,163.6795021,5.439189189,3.053013289,4.472764957,3.379213527,3.13528774,3.717472119,4.004008016,5.459226661,34.72263594,22.99,34.02133939,35.08,21.47,27.36549586,26.91128696,22.56034689,74.04763957,77.01,75.95882282,64.92,78.53,69.79140115,79.82124341,71.95241959,41.21,60.6,37.43,75.75,90.14,73.69,52.4,43.7,45.53,24.57,52.57,15.0,5.79,15.98,33.4,42.77,5.6336,5.4163,6.687509589,6.1857,6.8177,6.8934,5.2562,5.6262,5.742982624,3.656105809,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.106131173,11.58,11.92,14.89,12.08,14.45,17.27,10.25,11.45,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,5.187844371,0.490405117,136.8085,139.401,220.4829667,148.7966,221.8626,227.9463,118.2905,137.4789,137.6904,381.9228
141.4027149,493.3333333,146.0063898,215.0297619,269.0104167,134.9798747,163.6795021,139.7755035,3.053013289,4.472764957,3.379213527,3.13528774,3.717472119,4.004008016,5.459226661,3.126954346,22.99,34.02133939,35.08,21.47,27.36549586,26.91128696,22.56034689,18.91,77.01,75.95882282,64.92,78.53,69.79140115,79.82124341,71.95241959,81.09,60.6,37.43,75.75,90.14,73.69,52.4,43.7,67.75,24.57,52.57,15.0,5.79,15.98,33.4,42.77,19.71,5.4163,6.687509589,6.1857,6.8177,6.8934,5.2562,5.6262,5.4841,3.656105809,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.106131173,3.817547325,11.92,14.89,12.08,14.45,17.27,10.25,11.45,12.04,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,5.187844371,0.490405117,3.176972281,139.401,220.4829667,148.7966,221.8626,227.9463,118.2905,137.4789,137.6904,381.9228,143.0397
493.3333333,146.0063898,215.0297619,269.0104167,134.9798747,163.6795021,139.7755035,515.625,4.472764957,3.379213527,3.13528774,3.717472119,4.004008016,5.459226661,3.126954346,5.088842322,34.02133939,35.08,21.47,27.36549586,26.91128696,22.56034689,18.91,30.21924316,75.95882282,64.92,78.53,69.79140115,79.82124341,71.95241959,81.09,69.51596952,37.43,75.75,90.14,73.69,52.4,43.7,67.75,41.51,52.57,15.0,5.79,15.98,33.4,42.77,19.71,48.44,6.687509589,6.1857,6.8177,6.8934,5.2562,5.6262,5.4841,6.4388,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.106131173,3.817547325,4.480151229,14.89,12.08,14.45,17.27,10.25,11.45,12.04,15.19,7.292110874,1.663113006,8.933901919,3.304904051,5.187844371,0.490405117,3.176972281,7.292110874,220.4829667,148.7966,221.8626,227.9463,118.2905,137.4789,137.6904,381.9228,143.0397,218.6832
146.0063898,215.0297619,269.0104167,134.9798747,163.6795021,139.7755035,515.625,144.8467967,3.379213527,3.13528774,3.717472119,4.004008016,5.459226661,3.126954346,5.088842322,3.448870597,35.08,21.47,27.36549586,26.91128696,22.56034689,18.91,30.21924316,31.4,64.92,78.53,69.79140115,79.82124341,71.95241959,81.09,69.51596952,68.6,75.75,90.14,73.69,52.4,43.7,67.75,41.51,78.74,15.0,5.79,15.98,33.4,42.77,19.71,48.44,13.2,6.1857,6.8177,6.8934,5.2562,5.6262,5.4841,6.4388,6.0255,5.236294896,0.680529301,2.854442344,6.29489603,3.106131173,3.817547325,4.480151229,5.236294896,12.08,14.45,17.27,10.25,11.45,12.04,15.19,12.07,1.663113006,8.933901919,3.304904051,5.187844371,0.490405117,3.176972281,7.292110874,1.663113006,148.7966,221.8626,227.9463,118.2905,137.4789,137.6904,381.9228,143.0397,218.6832,226.3351
215.0297619,269.0104167,134.9798747,163.6795021,139.7755035,515.625,144.8467967,213.0434783,3.13528774,3.717472119,4.004008016,5.459226661,3.126954346,5.088842322,3.448870597,3.253424658,21.47,27.36549586,26.91128696,22.56034689,18.91,30.21924316,31.4,21.23,78.53,69.79140115,79.82124341,71.95241959,81.09,69.51596952,68.6,78.77,90.14,73.69,52.4,43.7,67.75,41.51,78.74,90.83,5.79,15.98,33.4,42.77,19.71,48.44,13.2,5.36,6.8177,6.8934,5.2562,5.6262,5.4841,6.4388,6.0255,6.7355,0.680529301,2.854442344,6.29489603,3.106131173,3.817547325,4.480151229,5.236294896,0.680529301,14.45,17.27,10.25,11.45,12.04,15.19,12.07,14.56,8.933901919,3.304904051,5.187844371,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,221.8626,227.9463,118.2905,137.4789,137.6904,381.9228,143.0397,218.6832,226.3351,116.6615
269.0104167,134.9798747,163.6795021,139.7755035,515.625,144.8467967,213.0434783,270.1878827,3.717472119,4.004008016,5.459226661,3.126954346,5.088842322,3.448870597,3.253424658,3.511142722,27.36549586,26.91128696,22.56034689,18.91,30.21924316,31.4,21.23,27.0703493,69.79140115,79.82124341,71.95241959,81.09,69.51596952,68.6,78.77,71.42854215,73.69,52.4,43.7,67.75,41.51,78.74,90.83,74.71,15.98,33.4,42.77,19.71,48.44,13.2,5.36,15.41,6.8934,5.2562,5.6262,5.4841,6.4388,6.0255,6.7355,6.8086,2.854442344,6.29489603,3.106131173,3.817547325,4.480151229,5.236294896,0.680529301,2.854442344,17.27,10.25,11.45,12.04,15.19,12.07,14.56,17.94,3.304904051,5.187844371,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,227.9463,118.2905,137.4789,137.6904,381.9228,143.0397,218.6832,226.3351,116.6615,130.7675
134.9798747,163.6795021,139.7755035,515.625,144.8467967,213.0434783,270.1878827,133.6084906,4.004008016,5.459226661,3.126954346,5.088842322,3.448870597,3.253424658,3.511142722,4.8672303,26.91128696,22.56034689,18.91,30.21924316,31.4,21.23,27.0703493,23.93437813,79.82124341,71.95241959,81.09,69.51596952,68.6,78.77,71.42854215,75.30344454,52.4,43.7,67.75,41.51,78.74,90.83,74.71,56.22,33.4,42.77,19.71,48.44,13.2,5.36,15.41,30.49,5.2562,5.6262,5.4841,6.4388,6.0255,6.7355,6.8086,5.2605,6.29489603,3.106131173,3.817547325,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,10.25,11.45,12.04,15.19,12.07,14.56,17.94,10.29,5.187844371,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,6.84608846,118.2905,137.4789,137.6904,381.9228,143.0397,218.6832,226.3351,116.6615,130.7675,133.788
163.6795021,139.7755035,515.625,144.8467967,213.0434783,270.1878827,133.6084906,162.2420482,5.459226661,3.126954346,5.088842322,3.448870597,3.253424658,3.511142722,4.8672303,5.257142857,22.56034689,18.91,30.21924316,31.4,21.23,27.0703493,23.93437813,23.7312113,71.95241959,81.09,69.51596952,68.6,78.77,71.42854215,75.30344454,73.73533849,43.7,67.75,41.51,78.74,90.83,74.71,56.22,47.04,42.77,19.71,48.44,13.2,5.36,15.41,30.49,40.17,5.6262,5.4841,6.4388,6.0255,6.7355,6.8086,5.2605,5.5463,3.106131173,3.817547325,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.285582837,11.45,12.04,15.19,12.07,14.56,17.94,10.29,11.7,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,6.84608846,0.490405117,137.4789,137.6904,381.9228,143.0397,218.6832,226.3351,116.6615,130.7675,133.788,353.0942
139.7755035,515.625,144.8467967,213.0434783,270.1878827,133.6084906,162.2420482,138.2488479,3.126954346,5.088842322,3.448870597,3.253424658,3.511142722,4.8672303,5.257142857,3.333333333,18.91,30.21924316,31.4,21.23,27.0703493,23.93437813,23.7312113,23.01,81.09,69.51596952,68.6,78.77,71.42854215,75.30344454,73.73533849,76.99,67.75,41.51,78.74,90.83,74.71,56.22,47.04,70.4,19.71,48.44,13.2,5.36,15.41,30.49,40.17,18.09,5.4841,6.4388,6.0255,6.7355,6.8086,5.2605,5.5463,5.4515,3.817547325,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.285582837,0.75496375,12.04,15.19,12.07,14.56,17.94,10.29,11.7,12.22,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,6.84608846,0.490405117,3.176972281,137.6904,381.9228,143.0397,218.6832,226.3351,116.6615,130.7675,133.788,353.0942,142.594
515.625,144.8467967,213.0434783,270.1878827,133.6084906,162.2420482,138.2488479,516.9516053,5.088842322,3.448870597,3.253424658,3.511142722,4.8672303,5.257142857,3.333333333,5.246676738,30.21924316,31.4,21.23,27.0703493,23.93437813,23.7312113,23.01,26.59513796,69.51596952,68.6,78.77,71.42854215,75.30344454,73.73533849,76.99,75.90854829,41.51,78.74,90.83,74.71,56.22,47.04,70.4,45.45,48.44,13.2,5.36,15.41,30.49,40.17,18.09,45.62,6.4388,6.0255,6.7355,6.8086,5.2605,5.5463,5.4515,6.35,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.285582837,0.75496375,4.480151229,15.19,12.07,14.56,17.94,10.29,11.7,12.22,14.7,7.292110874,1.663113006,8.933901919,3.304904051,6.84608846,0.490405117,3.176972281,7.292110874,381.9228,143.0397,218.6832,226.3351,116.6615,130.7675,133.788,353.0942,142.594,219.082
144.8467967,213.0434783,270.1878827,133.6084906,162.2420482,138.2488479,516.9516053,143.6875,3.448870597,3.253424658,3.511142722,4.8672303,5.257142857,3.333333333,5.246676738,3.571428571,31.4,21.23,27.0703493,23.93437813,23.7312113,23.01,26.59513796,33.01,68.6,78.77,71.42854215,75.30344454,73.73533849,76.99,75.90854829,66.99,78.74,90.83,74.71,56.22,47.04,70.4,45.45,81.81,13.2,5.36,15.41,30.49,40.17,18.09,45.62,11.37,6.0255,6.7355,6.8086,5.2605,5.5463,5.4515,6.35,6.0266,5.236294896,0.680529301,2.854442344,6.29489603,3.285582837,0.75496375,4.480151229,5.236294896,12.07,14.56,17.94,10.29,11.7,12.22,14.7,12.23,1.663113006,8.933901919,3.304904051,6.84608846,0.490405117,3.176972281,7.292110874,1.663113006,143.0397,218.6832,226.3351,116.6615,130.7675,133.788,353.0942,142.594,219.082,221.0858
213.0434783,270.1878827,133.6084906,162.2420482,138.2488479,516.9516053,143.6875,209.6938776,3.253424658,3.511142722,4.8672303,5.257142857,3.333333333,5.246676738,3.571428571,3.472222222,21.23,27.0703493,23.93437813,23.7312113,23.01,26.59513796,33.01,20.57,78.77,71.42854215,75.30344454,73.73533849,76.99,75.90854829,66.99,79.43,90.83,74.71,56.22,47.04,70.4,45.45,81.81,91.46,5.36,15.41,30.49,40.17,18.09,45.62,11.37,4.98,6.7355,6.8086,5.2605,5.5463,5.4515,6.35,6.0266,6.6786,0.680529301,2.854442344,6.29489603,3.285582837,0.75496375,4.480151229,5.236294896,0.680529301,14.56,17.94,10.29,11.7,12.22,14.7,12.23,14.77,8.933901919,3.304904051,6.84608846,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,218.6832,226.3351,116.6615,130.7675,133.788,353.0942,142.594,219.082,221.0858,123.5126
270.1878827,133.6084906,162.2420482,138.2488479,516.9516053,143.6875,209.6938776,269.6103896,3.511142722,4.8672303,5.257142857,3.333333333,5.246676738,3.571428571,3.472222222,3.584229391,27.0703493,23.93437813,23.7312113,23.01,26.59513796,33.01,20.57,27.78261904,71.42854215,75.30344454,73.73533849,76.99,75.90854829,66.99,79.43,74.62107742,74.71,56.22,47.04,70.4,45.45,81.81,91.46,75.84,15.41,30.49,40.17,18.09,45.62,11.37,4.98,14.97,6.8086,5.2605,5.5463,5.4515,6.35,6.0266,6.6786,6.4985,2.854442344,6.29489603,3.285582837,0.75496375,4.480151229,5.236294896,0.680529301,2.854442344,17.94,10.29,11.7,12.22,14.7,12.23,14.77,18.35,3.304904051,6.84608846,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,226.3351,116.6615,130.7675,133.788,353.0942,142.594,219.082,221.0858,123.5126,122.2799
133.6084906,162.2420482,138.2488479,516.9516053,143.6875,209.6938776,269.6103896,130.3623188,4.8672303,5.257142857,3.333333333,5.246676738,3.571428571,3.472222222,3.584229391,4.893515195,23.93437813,23.7312113,23.01,26.59513796,33.01,20.57,27.78261904,30.58230947,75.30344454,73.73533849,76.99,75.90854829,66.99,79.43,74.62107742,71.42709712,56.22,47.04,70.4,45.45,81.81,91.46,75.84,57.74,30.49,40.17,18.09,45.62,11.37,4.98,14.97,28.9,5.2605,5.5463,5.4515,6.35,6.0266,6.6786,6.4985,5.2061,6.29489603,3.285582837,0.75496375,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,10.29,11.7,12.22,14.7,12.23,14.77,18.35,10.55,6.84608846,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,8.783299145,116.6615,130.7675,133.788,353.0942,142.594,219.082,221.0858,123.5126,122.2799,131.0564
162.2420482,138.2488479,516.9516053,143.6875,209.6938776,269.6103896,130.3623188,162.7604167,5.257142857,3.333333333,5.246676738,3.571428571,3.472222222,3.584229391,4.893515195,5.555555556,23.7312113,23.01,26.59513796,33.01,20.57,27.78261904,30.58230947,25.10777591,73.73533849,76.99,75.90854829,66.99,79.43,74.62107742,71.42709712,78.15776073,47.04,70.4,45.45,81.81,91.46,75.84,57.74,49.36,40.17,18.09,45.62,11.37,4.98,14.97,28.9,38.56,5.5463,5.4515,6.35,6.0266,6.6786,6.4985,5.2061,5.4554,3.285582837,0.75496375,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,2.354090117,11.7,12.22,14.7,12.23,14.77,18.35,10.55,11.87,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,8.783299145,0.490405117,130.7675,133.788,353.0942,142.594,219.082,221.0858,123.5126,122.2799,131.0564,360.2014
138.2488479,516.9516053,143.6875,209.6938776,269.6103896,130.3623188,162.7604167,138.202765,3.333333333,5.246676738,3.571428571,3.472222222,3.584229391,4.893515195,5.555555556,3.806662041,23.01,26.59513796,33.01,20.57,27.78261904,30.58230947,25.10777591,19.5,76.99,75.90854829,66.99,79.43,74.62107742,71.42709712,78.15776073,80.5,70.4,45.45,81.81,91.46,75.84,57.74,49.36,72.32,18.09,45.62,11.37,4.98,14.97,28.9,38.56,16.95,5.4515,6.35,6.0266,6.6786,6.4985,5.2061,5.4554,5.4298,0.75496375,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,2.354090117,4.334601298,12.22,14.7,12.23,14.77,18.35,10.55,11.87,12.31,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,8.783299145,0.490405117,3.176972281,133.788,353.0942,142.594,219.082,221.0858,123.5126,122.2799,131.0564,360.2014,142.0295
516.9516053,143.6875,209.6938776,269.6103896,130.3623188,162.7604167,138.202765,520.8333333,5.246676738,3.571428571,3.472222222,3.584229391,4.893515195,5.555555556,3.806662041,3.611517777,26.59513796,33.01,20.57,27.78261904,30.58230947,25.10777591,19.5,27.87039663,75.90854829,66.99,79.43,74.62107742,71.42709712,78.15776073,80.5,72.48379047,45.45,81.81,91.46,75.84,57.74,49.36,72.32,51.86,45.62,11.37,4.98,14.97,28.9,38.56,16.95,39.25,6.35,6.0266,6.6786,6.4985,5.2061,5.4554,5.4298,5.429,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,2.354090117,4.334601298,4.480151229,14.7,12.23,14.77,18.35,10.55,11.87,12.31,15.82,7.292110874,1.663113006,8.933901919,3.304904051,8.783299145,0.490405117,3.176972281,7.292110874,353.0942,142.594,219.082,221.0858,123.5126,122.2799,131.0564,360.2014,142.0295,218.2659
143.6875,209.6938776,269.6103896,130.3623188,162.7604167,138.202765,520.8333333,141.9533972,3.571428571,3.472222222,3.584229391,4.893515195,5.555555556,3.806662041,3.611517777,4.354066986,33.01,20.57,27.78261904,30.58230947,25.10777591,19.5,27.87039663,32.62,66.99,79.43,74.62107742,71.42709712,78.15776073,80.5,72.48379047,67.38,81.81,91.46,75.84,57.74,49.36,72.32,51.86,84.08,11.37,4.98,14.97,28.9,38.56,16.95,39.25,10.0,6.0266,6.6786,6.4985,5.2061,5.4554,5.4298,5.429,5.9857,5.236294896,0.680529301,2.854442344,6.29489603,2.354090117,4.334601298,4.480151229,5.236294896,12.23,14.77,18.35,10.55,11.87,12.31,15.82,12.4,1.663113006,8.933901919,3.304904051,8.783299145,0.490405117,3.176972281,7.292110874,1.663113006,142.594,219.082,221.0858,123.5126,122.2799,131.0564,360.2014,142.0295,218.2659,221.4418
209.6938776,269.6103896,130.3623188,162.7604167,138.202765,520.8333333,141.9533972,210.1962086,3.472222222,3.584229391,4.893515195,5.555555556,3.806662041,3.611517777,4.354066986,3.226587099,20.57,27.78261904,30.58230947,25.10777591,19.5,27.87039663,32.62,18.91,79.43,74.62107742,71.42709712,78.15776073,80.5,72.48379047,67.38,81.09,91.46,75.84,57.74,49.36,72.32,51.86,84.08,91.93,4.98,14.97,28.9,38.56,16.95,39.25,10.0,4.76,6.6786,6.4985,5.2061,5.4554,5.4298,5.429,5.9857,6.6274,0.680529301,2.854442344,6.29489603,2.354090117,4.334601298,4.480151229,5.236294896,0.680529301,14.77,18.35,10.55,11.87,12.31,15.82,12.4,14.84,8.933901919,3.304904051,8.783299145,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,219.082,221.0858,123.5126,122.2799,131.0564,360.2014,142.0295,218.2659,221.4418,117.1043
269.6103896,130.3623188,162.7604167,138.202765,520.8333333,141.9533972,210.1962086,269.1511387,3.584229391,4.893515195,5.555555556,3.806662041,3.611517777,4.354066986,3.226587099,3.691308252,27.78261904,30.58230947,25.10777591,19.5,27.87039663,32.62,18.91,20.62667202,74.62107742,71.42709712,78.15776073,80.5,72.48379047,67.38,81.09,79.8040391,75.84,57.74,49.36,72.32,51.86,84.08,91.93,78.21,14.97,28.9,38.56,16.95,39.25,10.0,4.76,13.63,6.4985,5.2061,5.4554,5.4298,5.429,5.9857,6.6274,6.3978,2.854442344,6.29489603,2.354090117,4.334601298,4.480151229,5.236294896,0.680529301,2.854442344,18.35,10.55,11.87,12.31,15.82,12.4,14.84,18.55,3.304904051,8.783299145,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,221.0858,123.5126,122.2799,131.0564,360.2014,142.0295,218.2659,221.4418,117.1043,123.1843
130.3623188,162.7604167,138.202765,520.8333333,141.9533972,210.1962086,269.1511387,132.6832151,4.893515195,5.555555556,3.806662041,3.611517777,4.354066986,3.226587099,3.691308252,5.714285714,30.58230947,25.10777591,19.5,27.87039663,32.62,18.91,20.62667202,33.01416293,71.42709712,78.15776073,80.5,72.48379047,67.38,81.09,79.8040391,67.77244799,57.74,49.36,72.32,51.86,84.08,91.93,78.21,60.57,28.9,38.56,16.95,39.25,10.0,4.76,13.63,26.89,5.2061,5.4554,5.4298,5.429,5.9857,6.6274,6.3978,5.2784,6.29489603,2.354090117,4.334601298,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,10.55,11.87,12.31,15.82,12.4,14.84,18.55,10.58,8.783299145,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,2.447968306,123.5126,122.2799,131.0564,360.2014,142.0295,218.2659,221.4418,117.1043,123.1843,129.8105
162.7604167,138.202765,520.8333333,141.9533972,210.1962086,269.1511387,132.6832151,162.7604167,5.555555556,3.806662041,3.611517777,4.354066986,3.226587099,3.691308252,5.714285714,5.520938018,25.10777591,19.5,27.87039663,32.62,18.91,20.62667202,33.01416293,19.79588181,78.15776073,80.5,72.48379047,67.38,81.09,79.8040391,67.77244799,66.94705874,49.36,72.32,51.86,84.08,91.93,78.21,60.57,50.09,38.56,16.95,39.25,10.0,4.76,13.63,26.89,38.35,5.4554,5.4298,5.429,5.9857,6.6274,6.3978,5.2784,5.5349,2.354090117,4.334601298,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,1.663979515,11.87,12.31,15.82,12.4,14.84,18.55,10.58,12.42,0.490405117,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,2.447968306,0.490405117,122.2799,131.0564,360.2014,142.0295,218.2659,221.4418,117.1043,123.1843,129.8105,349.6296
138.202765,520.8333333,141.9533972,210.1962086,269.1511387,132.6832151,162.7604167,137.1284865,3.806662041,3.611517777,4.354066986,3.226587099,3.691308252,5.714285714,5.520938018,3.584229391,19.5,27.87039663,32.62,18.91,20.62667202,33.01416293,19.79588181,25.15,80.5,72.48379047,67.38,81.09,79.8040391,67.77244799,66.94705874,74.85,72.32,51.86,84.08,91.93,78.21,60.57,50.09,72.0,16.95,39.25,10.0,4.76,13.63,26.89,38.35,17.45,5.4298,5.429,5.9857,6.6274,6.3978,5.2784,5.5349,5.4119,4.334601298,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,1.663979515,4.831756347,12.31,15.82,12.4,14.84,18.55,10.58,12.42,12.54,3.176972281,7.292110874,1.663113006,8.933901919,3.304904051,2.447968306,0.490405117,3.176972281,131.0564,360.2014,142.0295,218.2659,221.4418,117.1043,123.1843,129.8105,349.6296,141.6468
