MSPt-1,MSPt-3,MSPt-2,MSPt-5,MSPt-6,IVt-1,IVt-2,DVt-3,MLPt-8,DVt-5,MLPt-6,MLPt-7,MLPt-5,MLPt-2,MLPt-3,MLPt-1
115.7172,214.5177,236.9216,322.5608,137.2096,53.28,54.35,20.49,140.9478695,18.38,139.5348837,164.2156863,527.1378368,274.6774964,224.2152466,141.3459906
136.4316,236.9216,115.7172,145.4746,322.5608,53.45,53.28,34.67,164.2156863,35.78,527.1378368,139.5348837,146.1931291,141.3459906,274.6774964,165.7407822
133.9763,115.7172,136.4316,214.5177,145.4746,46.35,53.45,37.68,139.5348837,20.49,146.1931291,527.1378368,224.2152466,165.7407822,141.3459906,139.8169772
354.5916,136.4316,133.9763,236.9216,214.5177,74.71,46.35,39.1,527.1378368,34.67,224.2152466,146.1931291,274.6774964,139.8169772,165.7407822,537.5722543
142.9733,133.9763,354.5916,115.7172,236.9216,49.86,74.71,42.72,146.1931291,37.68,274.6774964,224.2152466,141.3459906,537.5722543,139.8169772,145.8759373
208.2308,354.5916,142.9733,136.4316,115.7172,65.82,49.86,20.45,224.2152466,39.1,141.3459906,274.6774964,165.7407822,145.8759373,537.5722543,222.8106974
233.3503,142.9733,208.2308,133.9763,136.4316,53.93,65.82,39.28,274.6774964,42.72,165.7407822,141.3459906,139.8169772,222.8106974,145.8759373,277.3225325
137.4454916,208.2308,233.3503,354.5916,133.9763,50.41,53.93,23.44,141.3459906,20.45,139.8169772,165.7407822,537.5722543,277.3225325,222.8106974,137.4099007
129.6793,233.3503,137.4454916,142.9733,354.5916,52.54,50.41,35.23,165.7407822,39.28,537.5722543,139.8169772,145.8759373,137.4099007,277.3225325,165.7547473
130.9937,137.4454916,129.6793,208.2308,142.9733,44.41,52.54,41.22,139.8169772,23.44,145.8759373,537.5722543,222.8106974,165.7547473,137.4099007,138.8256269
227.2509986,129.6793,130.9937,233.3503,208.2308,74.13,44.41,40.19,537.5722543,35.23,222.8106974,145.8759373,277.3225325,138.8256269,165.7547473,551.7514286
138.8884,130.9937,227.2509986,137.4454916,233.3503,47.49,74.13,44.86,145.8759373,41.22,277.3225325,222.8106974,137.4099007,551.7514286,138.8256269,144.8067633
203.3777,227.2509986,138.8884,129.6793,137.4454916,60.54,47.49,20.97,222.8106974,40.19,137.4099007,277.3225325,165.7547473,144.8067633,551.7514286,219.7844828
230.1339,138.8884,203.3777,130.9937,129.6793,52.53,60.54,41.76,277.3225325,44.86,165.7547473,137.4099007,138.8256269,219.7844828,144.8067633,274.4377919
96.5061,203.3777,230.1339,227.2509986,130.9937,46.45,52.53,28.17,137.4099007,20.97,138.8256269,165.7547473,551.7514286,274.4377919,219.7844828,136.7887609
110.4395,230.1339,96.5061,138.8884,227.2509986,52.29,46.45,36.6,165.7547473,41.76,551.7514286,138.8256269,144.8067633,136.7887609,274.4377919,164.5
127.9159,96.5061,110.4395,203.3777,138.8884,41.94,52.29,45.21,138.8256269,28.17,144.8067633,551.7514286,219.7844828,164.5,136.7887609,138.6125654
160.3132989,110.4395,127.9159,230.1339,203.3777,73.0,41.94,40.71,551.7514286,36.6,219.7844828,144.8067633,274.4377919,138.6125654,164.5,548.6527421
134.038,127.9159,160.3132989,96.5061,230.1339,45.36,73.0,47.87,144.8067633,45.21,274.4377919,219.7844828,136.7887609,548.6527421,138.6125654,143.5
197.6362,160.3132989,134.038,110.4395,96.5061,56.0,45.36,22.49,219.7844828,40.71,136.7887609,274.4377919,164.5,143.5,548.6527421,219.6590339
221.1531,134.038,197.6362,127.9159,110.4395,50.91,56.0,43.88,274.4377919,47.87,164.5,136.7887609,138.6125654,219.6590339,143.5,274.3902439
159.5608568,197.6362,221.1531,160.3132989,127.9159,44.46,50.91,32.43,136.7887609,22.49,138.6125654,164.5,548.6527421,274.3902439,219.6590339,137.1130212
108.9348,221.1531,159.5608568,134.038,160.3132989,52.04,44.46,38.12,164.5,43.88,548.6527421,138.6125654,143.5,137.1130212,274.3902439,164.5912698
128.3212,159.5608568,108.9348,197.6362,134.038,38.52,52.04,46.99,138.6125654,32.43,143.5,548.6527421,219.6590339,164.5912698,137.1130212,137.9333787
140.5001872,108.9348,128.3212,221.1531,197.6362,74.38,38.52,41.12,548.6527421,38.12,219.6590339,143.5,274.3902439,137.9333787,164.5912698,520.4983923
133.098,128.3212,140.5001872,159.5608568,221.1531,47.68,74.38,51.74,143.5,46.99,274.3902439,219.6590339,137.1130212,520.4983923,137.9333787,143.3046202
198.5298,140.5001872,133.098,108.9348,159.5608568,59.33,47.68,20.89,219.6590339,41.12,137.1130212,274.3902439,164.5912698,143.3046202,520.4983923,220.6157332
221.1391,133.098,198.5298,128.3212,108.9348,55.19,59.33,42.05,274.3902439,51.74,164.5912698,137.1130212,137.9333787,220.6157332,143.3046202,276.4573991
179.2072508,198.5298,221.1391,140.5001872,128.3212,42.81,55.19,29.4,137.1130212,20.89,137.9333787,164.5912698,520.4983923,276.4573991,220.6157332,134.641012
120.6337,221.1391,179.2072508,133.098,140.5001872,52.14,42.81,34.1,164.5912698,42.05,520.4983923,137.9333787,143.3046202,134.641012,276.4573991,166.0181582
128.6986,179.2072508,120.6337,198.5298,133.098,39.81,52.14,49.23,137.9333787,29.4,143.3046202,520.4983923,220.6157332,166.0181582,134.641012,139.3865506
134.7605,125.8337,184.8269538,119.0319934,229.4647,55.27,75.62,46.03,144.0234792,49.96,275.870383,225.9187613,136.895811,507.5167446,140.4266389,146.9394168
196.1599,184.8269538,134.7605,195.4162223,119.0319934,68.49,55.27,20.09,225.9187613,38.46,136.895811,275.870383,168.928922,146.9394168,507.5167446,232.0954907
238.0103,134.7605,196.1599,125.8337,195.4162223,61.35,68.49,34.96,275.870383,46.03,168.928922,136.895811,140.4266389,232.0954907,146.9394168,275.9013981
174.910556,196.1599,238.0103,184.8269538,125.8337,39.62,61.35,20.44,136.895811,20.09,140.4266389,168.928922,507.5167446,275.9013981,232.0954907,138.3846154
131.3959,238.0103,174.910556,134.7605,184.8269538,53.15,39.62,26.26,168.928922,34.96,507.5167446,140.4266389,146.9394168,138.3846154,275.9013981,165.5273438
131.7852,174.910556,131.3959,196.1599,134.7605,45.12,53.15,50.82,140.4266389,20.44,146.9394168,507.5167446,232.0954907,165.5273438,138.3846154,142.7884209
169.2970175,131.3959,131.7852,238.0103,196.1599,76.06,45.12,37.61,507.5167446,26.26,232.0954907,146.9394168,275.9013981,142.7884209,165.5273438,499.7144489
136.5591,131.7852,169.2970175,174.910556,238.0103,58.12,76.06,42.58,146.9394168,50.82,275.9013981,232.0954907,138.3846154,499.7144489,142.7884209,149.3817179
199.8608,169.2970175,136.5591,131.3959,174.910556,67.77,58.12,19.03,232.0954907,37.61,138.3846154,275.9013981,165.5273438,149.3817179,499.7144489,235.7881371
228.0151,136.5591,199.8608,131.7852,131.3959,63.77,67.77,30.49,275.9013981,42.58,165.5273438,138.3846154,142.7884209,235.7881371,149.3817179,278.4090909
166.5876436,199.8608,228.0151,169.2970175,131.7852,37.81,63.77,20.66,138.3846154,19.03,142.7884209,165.5273438,499.7144489,278.4090909,235.7881371,138.9155983
185.4485745,228.0151,166.5876436,136.5591,169.2970175,51.59,37.81,23.2,165.5273438,30.49,499.7144489,142.7884209,149.3817179,138.9155983,278.4090909,165.7547473
135.8973,166.5876436,185.4485745,199.8608,136.5591,45.37,51.59,51.8,142.7884209,20.66,149.3817179,499.7144489,235.7881371,165.7547473,138.9155983,143.8636364
165.9367713,185.4485745,135.8973,228.0151,199.8608,73.99,45.37,38.43,499.7144489,23.2,235.7881371,149.3817179,278.4090909,143.8636364,165.7547473,551.9374796
142.3936,135.8973,165.9367713,166.5876436,228.0151,60.65,73.99,40.83,149.3817179,51.8,278.4090909,235.7881371,138.9155983,551.9374796,143.8636364,151.9522112
202.4882,165.9367713,142.3936,185.4485745,166.5876436,67.35,60.65,20.47,235.7881371,38.43,138.9155983,278.4090909,165.7547473,151.9522112,551.9374796,236.0651741
229.5073,142.3936,202.4882,135.8973,185.4485745,67.66,67.35,27.64,278.4090909,40.83,165.7547473,138.9155983,143.8636364,236.0651741,151.9522112,279.1881443
159.1449338,202.4882,229.5073,165.9367713,135.8973,34.83,67.66,20.7,138.9155983,20.47,143.8636364,165.7547473,551.9374796,279.1881443,236.0651741,140.2879902
122.762,229.5073,159.1449338,142.3936,165.9367713,48.12,34.83,19.54,165.7547473,27.64,551.9374796,143.8636364,151.9522112,140.2879902,279.1881443,164.8044461
144.0757,159.1449338,122.762,202.4882,142.3936,43.54,48.12,54.4,143.8636364,20.7,151.9522112,551.9374796,236.0651741,164.8044461,140.2879902,144.5082721
371.108,122.762,144.0757,229.5073,202.4882,73.54,43.54,39.91,551.9374796,19.54,236.0651741,151.9522112,279.1881443,144.5082721,164.8044461,522.5119097
145.631,144.0757,371.108,159.1449338,229.5073,62.7,73.54,41.72,151.9522112,54.4,279.1881443,236.0651741,140.2879902,522.5119097,144.5082721,152.2850123
203.9645,371.108,145.631,122.762,159.1449338,65.77,62.7,20.69,236.0651741,39.91,140.2879902,279.1881443,164.8044461,152.2850123,522.5119097,232.712766
237.9261,145.631,203.9645,144.0757,122.762,72.73,65.77,25.95,279.1881443,41.72,164.8044461,140.2879902,144.5082721,232.712766,152.2850123,281.4041803
228.1006,203.9645,237.9261,371.108,144.0757,33.95,72.73,21.95,140.2879902,20.69,144.5082721,164.8044461,522.5119097,281.4041803,232.712766,138.7070585
125.6703,237.9261,228.1006,145.631,371.108,48.12,33.95,15.79,164.8044461,25.95,522.5119097,144.5082721,152.2850123,138.7070585,281.4041803,165.6965382
146.4587,228.1006,125.6703,203.9645,145.631,46.95,48.12,54.94,144.5082721,21.95,152.2850123,522.5119097,232.712766,165.6965382,138.7070585,143.1585292
165.8976321,125.6703,146.4587,237.9261,203.9645,76.63,46.95,39.87,522.5119097,15.79,232.712766,152.2850123,281.4041803,143.1585292,165.6965382,589.7703549
147.5904,146.4587,165.8976321,228.1006,237.9261,67.6,76.63,37.9,152.2850123,54.94,281.4041803,232.712766,138.7070585,589.7703549,143.1585292,151.1254045
198.2962,165.8976321,147.5904,125.6703,228.1006,70.87,67.6,18.55,232.712766,39.87,138.7070585,281.4041803,165.6965382,151.1254045,589.7703549,229.1061633
255.8197,147.5904,198.2962,146.4587,125.6703,78.06,70.87,21.46,281.4041803,37.9,165.6965382,138.7070585,143.1585292,229.1061633,151.1254045,281.2437561
242.0952189,198.2962,255.8197,165.8976321,146.4587,35.6,78.06,17.14,138.7070585,18.55,143.1585292,165.6965382,589.7703549,281.2437561,229.1061633,138.0969786
121.3384,255.8197,242.0952189,147.5904,165.8976321,47.63,35.6,12.44,165.6965382,21.46,589.7703549,143.1585292,151.1254045,138.0969786,281.2437561,165.726817
143.8046,242.0952189,121.3384,198.2962,147.5904,48.65,47.63,51.23,143.1585292,17.14,151.1254045,589.7703549,229.1061633,165.726817,138.0969786,141.9138646
157.8324379,121.3384,143.8046,255.8197,198.2962,73.23,48.65,40.01,589.7703549,12.44,229.1061633,151.1254045,281.2437561,141.9138646,165.726817,582.7369306
145.862,143.8046,157.8324379,242.0952189,255.8197,71.37,73.23,35.69,151.1254045,51.23,281.2437561,229.1061633,138.0969786,582.7369306,141.9138646,150.2797203
193.3602,157.8324379,145.862,121.3384,242.0952189,75.14,71.37,21.4,229.1061633,40.01,138.0969786,281.2437561,165.726817,150.2797203,582.7369306,232.4612403
264.1951,145.862,193.3602,143.8046,121.3384,78.02,75.14,18.41,281.2437561,35.69,165.726817,138.0969786,141.9138646,232.4612403,150.2797203,280.3242725
238.6808179,193.3602,264.1951,157.8324379,143.8046,41.04,78.02,13.95,138.0969786,21.4,141.9138646,165.726817,582.7369306,280.3242725,232.4612403,136.9495166
205.5225115,264.1951,238.6808179,145.862,157.8324379,48.7,41.04,13.2,165.726817,18.41,582.7369306,141.9138646,150.2797203,136.9495166,280.3242725,165.625
140.1627,238.6808179,205.5225115,193.3602,145.862,49.82,48.7,45.57,141.9138646,13.95,150.2797203,582.7369306,232.4612403,165.625,136.9495166,141.6156148
251.4460146,205.5225115,140.1627,264.1951,193.3602,72.34,49.82,39.71,582.7369306,13.2,232.4612403,150.2797203,280.3242725,141.6156148,165.625,572.3648038
144.6482,140.1627,251.4460146,238.6808179,264.1951,73.92,72.34,34.07,150.2797203,45.57,280.3242725,232.4612403,136.9495166,572.3648038,141.6156148,149.6240602
192.0357,251.4460146,144.6482,205.5225115,238.6808179,75.16,73.92,22.17,232.4612403,39.71,136.9495166,280.3242725,165.625,149.6240602,572.3648038,233.3330556
263.5488,144.6482,192.0357,140.1627,205.5225115,69.86,75.16,16.43,280.3242725,34.07,165.625,136.9495166,141.6156148,233.3330556,149.6240602,278.8820347
111.5509176,192.0357,263.5488,251.4460146,140.1627,41.51,69.86,14.67,136.9495166,22.17,141.6156148,165.625,572.3648038,278.8820347,233.3330556,135.9670626
126.3004,263.5488,111.5509176,144.6482,251.4460146,49.57,41.51,20.46,165.625,16.43,572.3648038,141.6156148,149.6240602,135.9670626,278.8820347,165.2854512
139.1157,111.5509176,126.3004,192.0357,144.6482,51.27,49.57,45.43,141.6156148,14.67,149.6240602,572.3648038,233.3330556,165.2854512,135.9670626,140.8803105
437.6108,126.3004,139.1157,263.5488,192.0357,65.84,51.27,39.03,572.3648038,20.46,233.3330556,149.6240602,278.8820347,140.8803105,165.2854512,568.6572841
142.5131,139.1157,437.6108,111.5509176,263.5488,70.49,65.84,32.68,149.6240602,45.43,278.8820347,233.3330556,135.9670626,568.6572841,140.8803105,148.7761127
192.9617,437.6108,142.5131,126.3004,111.5509176,74.99,70.49,28.06,233.3330556,39.03,135.9670626,278.8820347,165.2854512,148.7761127,568.6572841,232.2635135
253.5906,142.5131,192.9617,139.1157,126.3004,66.09,74.99,19.13,278.8820347,32.68,165.2854512,135.9670626,140.8803105,232.2635135,148.7761127,280.0407332
227.3141664,192.9617,253.5906,437.6108,139.1157,42.59,66.09,15.51,135.9670626,28.06,140.8803105,165.2854512,568.6572841,280.0407332,232.2635135,134.3697479
204.897335,253.5906,227.3141664,142.5131,437.6108,52.85,42.59,24.74,165.2854512,19.13,568.6572841,140.8803105,148.7761127,134.3697479,280.0407332,162.5502624
135.0148,227.3141664,204.897335,192.9617,142.5131,53.62,52.85,44.62,140.8803105,15.51,148.7761127,568.6572841,232.2635135,162.5502624,134.3697479,139.4067797
237.3105779,204.897335,135.0148,253.5906,192.9617,61.67,53.62,36.28,568.6572841,24.74,232.2635135,148.7761127,280.0407332,139.4067797,162.5502624,588.9292196
140.8015,135.0148,237.3105779,227.3141664,253.5906,69.84,61.67,30.91,148.7761127,44.62,280.0407332,232.2635135,134.3697479,588.9292196,139.4067797,148.3002696
193.3156,237.3105779,140.8015,204.897335,227.3141664,81.01,69.84,32.16,232.2635135,36.28,134.3697479,280.0407332,162.5502624,148.3002696,588.9292196,229.8717548
239.2736,140.8015,193.3156,135.0148,204.897335,49.07,81.01,20.06,280.0407332,30.91,162.5502624,134.3697479,139.4067797,229.8717548,148.3002696,277.8450363
141.5127456,193.3156,239.2736,237.3105779,135.0148,47.19,49.07,10.92,134.3697479,32.16,139.4067797,162.5502624,588.9292196,277.8450363,229.8717548,135.4312642
128.2689,239.2736,141.5127456,140.8015,237.3105779,60.49,47.19,37.51,162.5502624,20.06,588.9292196,139.4067797,148.3002696,135.4312642,277.8450363,160.6358387
134.9392,141.5127456,128.2689,193.3156,140.8015,64.6,60.49,39.47,139.4067797,10.92,148.3002696,588.9292196,229.8717548,160.6358387,135.4312642,138.3608815
448.7503,128.2689,134.9392,239.2736,193.3156,70.8,64.6,28.81,588.9292196,37.51,229.8717548,148.3002696,277.8450363,138.3608815,160.6358387,599.7474747
139.793,134.9392,448.7503,141.5127456,239.2736,62.63,70.8,22.61,148.3002696,39.47,277.8450363,229.8717548,135.4312642,599.7474747,138.3608815,146.9948849
191.7031,448.7503,139.793,128.2689,141.5127456,81.78,62.63,25.0,229.8717548,28.81,135.4312642,277.8450363,160.6358387,146.9948849,599.7474747,228.8554441
255.0438,139.793,191.7031,134.9392,128.2689,46.47,81.78,24.55,277.8450363,22.61,160.6358387,135.4312642,138.3608815,228.8554441,146.9948849,278.2766236
198.9942722,191.7031,255.0438,448.7503,134.9392,49.66,46.47,10.67,135.4312642,25.0,138.3608815,160.6358387,599.7474747,278.2766236,228.8554441,132.2024152
136.8652872,255.0438,198.9942722,139.793,448.7503,60.2,49.66,40.51,160.6358387,24.55,599.7474747,138.3608815,146.9948849,132.2024152,278.2766236,162.1857309
137.4576,198.9942722,136.8652872,191.7031,139.793,66.73,60.2,37.3,138.3608815,10.67,146.9948849,599.7474747,228.8554441,162.1857309,132.2024152,137.5752365
140.3687505,136.8652872,137.4576,255.0438,191.7031,68.85,66.73,28.84,599.7474747,40.51,228.8554441,146.9948849,278.2766236,137.5752365,162.1857309,589.3621961
134.9073,137.4576,140.3687505,198.9942722,255.0438,65.26,68.85,20.7,146.9948849,37.3,278.2766236,228.8554441,132.2024152,589.3621961,137.5752365,147.285798
187.8926,140.3687505,134.9073,136.8652872,198.9942722,80.06,65.26,26.19,228.8554441,28.84,132.2024152,278.2766236,162.1857309,147.285798,589.3621961,233.6074572
255.8,134.9073,187.8926,137.4576,136.8652872,54.96,80.06,22.68,278.2766236,20.7,162.1857309,132.2024152,137.5752365,233.6074572,147.285798,279.6901893
96.23095429,187.8926,255.8,140.3687505,137.4576,54.98,54.96,11.9,132.2024152,26.19,137.5752365,162.1857309,589.3621961,279.6901893,233.6074572,131.9802625
106.2708,255.8,96.23095429,134.9073,140.3687505,58.59,54.98,32.74,162.1857309,22.68,589.3621961,137.5752365,147.285798,131.9802625,279.6901893,161.4059971
131.1405,96.23095429,106.2708,187.8926,134.9073,70.02,58.59,32.74,137.5752365,11.9,147.285798,589.3621961,233.6074572,161.4059971,131.9802625,138.7896825
121.8826954,106.2708,131.1405,255.8,187.8926,64.52,70.02,30.48,589.3621961,32.74,233.6074572,147.285798,279.6901893,138.7896825,161.4059971,589.3621961
133.2657,131.1405,121.8826954,96.23095429,255.8,73.22,64.52,18.21,147.285798,32.74,279.6901893,233.6074572,131.9802625,589.3621961,138.7896825,148.0480971
188.1125,121.8826954,133.2657,106.2708,96.23095429,77.32,73.22,30.48,233.6074572,30.48,131.9802625,279.6901893,161.4059971,148.0480971,589.3621961,241.893039
240.1123,133.2657,188.1125,131.1405,106.2708,58.09,77.32,17.36,279.6901893,18.21,161.4059971,131.9802625,138.7896825,241.893039,148.0480971,283.090334
226.3717013,188.1125,240.1123,121.8826954,131.1405,60.4,58.09,13.76,131.9802625,30.48,138.7896825,161.4059971,589.3621961,283.090334,241.893039,136.0677765
239.9582404,240.1123,226.3717013,133.2657,121.8826954,54.45,60.4,30.22,161.4059971,17.36,589.3621961,138.7896825,148.0480971,136.0677765,283.090334,161.2741697
131.7687,226.3717013,239.9582404,188.1125,133.2657,62.82,54.45,28.52,138.7896825,13.76,148.0480971,589.3621961,241.893039,161.2741697,136.0677765,141.2530497
169.968898,239.9582404,131.7687,240.1123,188.1125,60.66,62.82,34.36,589.3621961,30.22,241.893039,148.0480971,283.090334,141.2530497,161.2741697,599.3670329
132.8144,131.7687,169.968898,226.3717013,240.1123,67.93,60.66,23.19,148.0480971,28.52,283.090334,241.893039,136.0677765,599.3670329,141.2530497,151.1699507
193.7744,169.968898,132.8144,239.9582404,226.3717013,77.28,67.93,34.24,241.893039,34.36,136.0677765,283.090334,161.2741697,151.1699507,599.3670329,245.723889
226.6126,132.8144,193.7744,131.7687,239.9582404,57.41,77.28,20.99,283.090334,23.19,161.2741697,136.0677765,141.2530497,245.723889,151.1699507,284.0909091
167.1788442,193.7744,226.6126,169.968898,131.7687,54.38,57.41,13.77,136.0677765,34.24,141.2530497,161.2741697,599.3670329,284.0909091,245.723889,134.0131911
108.7388,226.6126,167.1788442,132.8144,169.968898,48.23,54.38,30.63,161.2741697,20.99,599.3670329,141.2530497,151.1699507,134.0131911,284.0909091,162.3006834
136.0883,167.1788442,108.7388,193.7744,132.8144,57.11,48.23,33.49,141.2530497,13.77,151.1699507,599.3670329,245.723889,162.3006834,134.0131911,143.8106796
188.1886633,108.7388,136.0883,226.6126,193.7744,57.01,57.11,39.72,599.3670329,30.63,245.723889,151.1699507,284.0909091,143.8106796,162.3006834,581.1700891
136.892,136.0883,188.1886633,167.1788442,226.6126,68.95,57.01,27.57,151.1699507,33.49,284.0909091,245.723889,134.0131911,581.1700891,143.8106796,153.5999861
191.7437,188.1886633,136.892,108.7388,167.1788442,85.14,68.95,36.95,245.723889,39.72,134.0131911,284.0909091,162.3006834,153.5999861,581.1700891,248.2445639
243.5827,136.892,191.7437,136.0883,108.7388,67.77,85.14,20.17,284.0909091,27.57,162.3006834,134.0131911,143.8106796,248.2445639,153.5999861,285.0241546
231.9919092,191.7437,243.5827,188.1886633,136.0883,43.48,67.77,8.06,134.0131911,36.95,143.8106796,162.3006834,581.1700891,285.0241546,248.2445639,139.3020639
104.7059,243.5827,231.9919092,136.892,188.1886633,41.58,43.48,20.98,162.3006834,20.17,581.1700891,143.8106796,153.5999861,139.3020639,285.0241546,164.0707071
143.4879,231.9919092,104.7059,191.7437,136.892,57.09,41.58,42.09,143.8106796,8.06,153.5999861,581.1700891,248.2445639,164.0707071,139.3020639,145.9057606
165.7967275,104.7059,143.4879,243.5827,191.7437,57.28,57.09,43.79,581.1700891,20.98,248.2445639,153.5999861,285.0241546,145.9057606,164.0707071,633.3333333
141.5338,143.4879,165.7967275,231.9919092,243.5827,71.51,57.28,25.43,153.5999861,42.09,285.0241546,248.2445639,139.3020639,633.3333333,145.9057606,155.63655
175.2249,165.7967275,141.5338,104.7059,231.9919092,85.89,71.51,36.07,248.2445639,43.79,139.3020639,285.0241546,164.0707071,155.63655,633.3333333,249.1874323
139.8495875,141.5338,175.2249,143.4879,104.7059,70.34,85.89,16.67,285.0241546,25.43,164.0707071,139.3020639,145.9057606,249.1874323,155.63655,286.259542
139.4135224,175.2249,139.8495875,165.7967275,143.4879,47.34,70.34,7.52,139.3020639,36.07,145.9057606,164.0707071,633.3333333,286.259542,249.1874323,140.5235095
155.1258729,139.8495875,139.4135224,141.5338,165.7967275,42.64,47.34,18.87,164.0707071,16.67,633.3333333,145.9057606,155.63655,140.5235095,286.259542,163.5674931
143.8138,139.4135224,155.1258729,175.2249,141.5338,57.51,42.64,39.14,145.9057606,7.52,155.63655,633.3333333,249.1874323,163.5674931,140.5235095,145.715504
165.3902151,155.1258729,143.8138,139.8495875,175.2249,58.1,57.51,42.42,633.3333333,18.87,249.1874323,155.63655,286.259542,145.715504,163.5674931,657.498999
134.7486,143.8138,165.3902151,139.4135224,139.8495875,76.67,58.1,25.1,155.63655,39.14,286.259542,249.1874323,140.5235095,657.498999,145.715504,156.2769465
161.6474,165.3902151,134.7486,155.1258729,139.4135224,83.95,76.67,36.07,249.1874323,42.42,140.5235095,286.259542,163.5674931,156.2769465,657.498999,247.3608693
136.44373,134.7486,161.6474,143.8138,155.1258729,69.57,83.95,13.02,286.259542,25.1,163.5674931,140.5235095,145.715504,247.3608693,156.2769465,287.2477184
152.3280104,161.6474,136.44373,165.3902151,143.8138,49.1,69.57,9.03,140.5235095,36.07,145.715504,163.5674931,657.498999,287.2477184,247.3608693,141.340227
161.2351157,136.44373,152.3280104,134.7486,165.3902151,44.79,49.1,19.13,163.5674931,13.02,657.498999,145.715504,156.2769465,141.340227,287.2477184,161.6467769
146.6444,152.3280104,161.2351157,161.6474,134.7486,57.41,44.79,37.21,145.715504,9.03,156.2769465,657.498999,247.3608693,161.6467769,141.340227,145.1254796
