BSIt-12,BSIt-11,BSIt-10,BSIt-9,BSIt-8,BSIt-7,BSIt-6,BSIt-5,BSIt-4,BSIt-3,BSIt-2,BSIt-1
5.236294896,0.680529301,2.854442344,6.29489603,3.921566479,5.210522737,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,5.401165092
0.680529301,2.854442344,6.29489603,3.921566479,5.210522737,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,5.401165092,1.523231935
2.854442344,6.29489603,3.921566479,5.210522737,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,5.401165092,1.523231935,4.480151229
6.29489603,3.921566479,5.210522737,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,5.401165092,1.523231935,4.480151229,5.236294896
3.921566479,5.210522737,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,5.401165092,1.523231935,4.480151229,5.236294896,0.680529301
5.210522737,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,5.401165092,1.523231935,4.480151229,5.236294896,0.680529301,2.854442344
4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,5.401165092,1.523231935,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603
5.236294896,0.680529301,2.854442344,6.29489603,5.401165092,1.523231935,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.657564968
0.680529301,2.854442344,6.29489603,5.401165092,1.523231935,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.657564968,2.812583498
2.854442344,6.29489603,5.401165092,1.523231935,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.657564968,2.812583498,4.480151229
6.29489603,5.401165092,1.523231935,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.657564968,2.812583498,4.480151229,5.236294896
5.401165092,1.523231935,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.657564968,2.812583498,4.480151229,5.236294896,0.680529301
1.523231935,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.657564968,2.812583498,4.480151229,5.236294896,0.680529301,2.854442344
4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.657564968,2.812583498,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603
5.236294896,0.680529301,2.854442344,6.29489603,4.657564968,2.812583498,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.154332829
0.680529301,2.854442344,6.29489603,4.657564968,2.812583498,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.154332829,5.213424302
2.854442344,6.29489603,4.657564968,2.812583498,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.154332829,5.213424302,4.480151229
6.29489603,4.657564968,2.812583498,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.154332829,5.213424302,4.480151229,5.236294896
4.657564968,2.812583498,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.154332829,5.213424302,4.480151229,5.236294896,0.680529301
2.812583498,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.154332829,5.213424302,4.480151229,5.236294896,0.680529301,2.854442344
4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.154332829,5.213424302,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603
5.236294896,0.680529301,2.854442344,6.29489603,3.154332829,5.213424302,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.441143841
0.680529301,2.854442344,6.29489603,3.154332829,5.213424302,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.441143841,6.277494897
2.854442344,6.29489603,3.154332829,5.213424302,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.441143841,6.277494897,4.480151229
6.29489603,3.154332829,5.213424302,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.441143841,6.277494897,4.480151229,5.236294896
3.154332829,5.213424302,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.441143841,6.277494897,4.480151229,5.236294896,0.680529301
5.213424302,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.441143841,6.277494897,4.480151229,5.236294896,0.680529301,2.854442344
4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.441143841,6.277494897,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603
5.236294896,0.680529301,2.854442344,6.29489603,3.441143841,6.277494897,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.378002278
0.680529301,2.854442344,6.29489603,3.441143841,6.277494897,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.378002278,6.230310654
2.854442344,6.29489603,3.441143841,6.277494897,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.378002278,6.230310654,4.480151229
6.29489603,3.441143841,6.277494897,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.378002278,6.230310654,4.480151229,5.236294896
3.441143841,6.277494897,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.378002278,6.230310654,4.480151229,5.236294896,0.680529301
6.277494897,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.378002278,6.230310654,4.480151229,5.236294896,0.680529301,2.854442344
4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.378002278,6.230310654,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603
5.236294896,0.680529301,2.854442344,6.29489603,4.378002278,6.230310654,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.612608326
0.680529301,2.854442344,6.29489603,4.378002278,6.230310654,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.612608326,3.30534024
2.854442344,6.29489603,4.378002278,6.230310654,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.612608326,3.30534024,4.480151229
6.29489603,4.378002278,6.230310654,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.612608326,3.30534024,4.480151229,5.236294896
4.378002278,6.230310654,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.612608326,3.30534024,4.480151229,5.236294896,0.680529301
6.230310654,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.612608326,3.30534024,4.480151229,5.236294896,0.680529301,2.854442344
4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.612608326,3.30534024,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603
5.236294896,0.680529301,2.854442344,6.29489603,3.612608326,3.30534024,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.467828605
0.680529301,2.854442344,6.29489603,3.612608326,3.30534024,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.467828605,3.011480888
2.854442344,6.29489603,3.612608326,3.30534024,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.467828605,3.011480888,4.480151229
6.29489603,3.612608326,3.30534024,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.467828605,3.011480888,4.480151229,5.236294896
3.612608326,3.30534024,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.467828605,3.011480888,4.480151229,5.236294896,0.680529301
3.30534024,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.467828605,3.011480888,4.480151229,5.236294896,0.680529301,2.854442344
4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.467828605,3.011480888,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603
5.236294896,0.680529301,2.854442344,6.29489603,4.467828605,3.011480888,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.754513663
0.680529301,2.854442344,6.29489603,4.467828605,3.011480888,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.754513663,4.036605293
2.854442344,6.29489603,4.467828605,3.011480888,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.754513663,4.036605293,4.480151229
6.29489603,4.467828605,3.011480888,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.754513663,4.036605293,4.480151229,5.236294896
4.467828605,3.011480888,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.754513663,4.036605293,4.480151229,5.236294896,0.680529301
3.011480888,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.754513663,4.036605293,4.480151229,5.236294896,0.680529301,2.854442344
4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,3.754513663,4.036605293,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603
5.236294896,0.680529301,2.854442344,6.29489603,3.754513663,4.036605293,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,5.520552982
0.680529301,2.854442344,6.29489603,3.754513663,4.036605293,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,5.520552982,2.326338775
2.854442344,6.29489603,3.754513663,4.036605293,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,5.520552982,2.326338775,4.480151229
6.29489603,3.754513663,4.036605293,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,5.520552982,2.326338775,4.480151229,5.236294896
3.754513663,4.036605293,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,5.520552982,2.326338775,4.480151229,5.236294896,0.680529301
4.036605293,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,5.520552982,2.326338775,4.480151229,5.236294896,0.680529301,2.854442344
4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,5.520552982,2.326338775,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603
5.236294896,0.680529301,2.854442344,6.29489603,5.520552982,2.326338775,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,2.781190704
0.680529301,2.854442344,6.29489603,5.520552982,2.326338775,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,2.781190704,0.824197489
2.854442344,6.29489603,5.520552982,2.326338775,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,2.781190704,0.824197489,4.480151229
6.29489603,5.520552982,2.326338775,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,2.781190704,0.824197489,4.480151229,5.236294896
5.520552982,2.326338775,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,2.781190704,0.824197489,4.480151229,5.236294896,0.680529301
2.326338775,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,2.781190704,0.824197489,4.480151229,5.236294896,0.680529301,2.854442344
4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,2.781190704,0.824197489,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603
5.236294896,0.680529301,2.854442344,6.29489603,2.781190704,0.824197489,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,2.198704513
0.680529301,2.854442344,6.29489603,2.781190704,0.824197489,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,2.198704513,5.872112589
2.854442344,6.29489603,2.781190704,0.824197489,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,2.198704513,5.872112589,4.480151229
6.29489603,2.781190704,0.824197489,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,2.198704513,5.872112589,4.480151229,5.236294896
2.781190704,0.824197489,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,2.198704513,5.872112589,4.480151229,5.236294896,0.680529301
0.824197489,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,2.198704513,5.872112589,4.480151229,5.236294896,0.680529301,2.854442344
4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,2.198704513,5.872112589,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603
5.236294896,0.680529301,2.854442344,6.29489603,2.198704513,5.872112589,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.866890589
0.680529301,2.854442344,6.29489603,2.198704513,5.872112589,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.866890589,3.058530159
2.854442344,6.29489603,2.198704513,5.872112589,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.866890589,3.058530159,4.480151229
6.29489603,2.198704513,5.872112589,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.866890589,3.058530159,4.480151229,5.236294896
2.198704513,5.872112589,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.866890589,3.058530159,4.480151229,5.236294896,0.680529301
5.872112589,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.866890589,3.058530159,4.480151229,5.236294896,0.680529301,2.854442344
4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,4.866890589,3.058530159,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603
5.236294896,0.680529301,2.854442344,6.29489603,4.866890589,3.058530159,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,1.755501498
0.680529301,2.854442344,6.29489603,4.866890589,3.058530159,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,1.755501498,4.957491771
2.854442344,6.29489603,4.866890589,3.058530159,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,1.755501498,4.957491771,4.480151229
6.29489603,4.866890589,3.058530159,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,1.755501498,4.957491771,4.480151229,5.236294896
4.866890589,3.058530159,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,1.755501498,4.957491771,4.480151229,5.236294896,0.680529301
3.058530159,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,1.755501498,4.957491771,4.480151229,5.236294896,0.680529301,2.854442344
4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,1.755501498,4.957491771,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603
5.236294896,0.680529301,2.854442344,6.29489603,1.755501498,4.957491771,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,0.985133909
0.680529301,2.854442344,6.29489603,1.755501498,4.957491771,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,0.985133909,2.499989375
2.854442344,6.29489603,1.755501498,4.957491771,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,0.985133909,2.499989375,4.480151229
6.29489603,1.755501498,4.957491771,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,0.985133909,2.499989375,4.480151229,5.236294896
1.755501498,4.957491771,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,0.985133909,2.499989375,4.480151229,5.236294896,0.680529301
4.957491771,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,0.985133909,2.499989375,4.480151229,5.236294896,0.680529301,2.854442344
4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,0.985133909,2.499989375,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603
5.236294896,0.680529301,2.854442344,6.29489603,0.985133909,2.499989375,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,5.814048071
0.680529301,2.854442344,6.29489603,0.985133909,2.499989375,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,5.814048071,6.248430112
2.854442344,6.29489603,0.985133909,2.499989375,4.480151229,5.236294896,0.680529301,2.854442344,6.29489603,5.814048071,6.248430112,4.480151229
